flag_type,provider_id,hcpcs_code,state,month,service_category,benchmark_band,utilization_count,contract_to_medicare_ratio,dollar_variance,total_financial_variance
Overpayment,PRV045,80053,NC,2024-03,Lab,above_120_percent,57,1.2503337783711614,3.75,213.75
Overpayment,PRV054,80053,PA,2025-09,Lab,above_120_percent,47,1.303070761014686,4.539999999999999,213.37999999999997
Overpayment,PRV004,71046,FL,2025-09,Imaging,above_120_percent,17,1.3798426150121066,12.550000000000004,213.35000000000008
Overpayment,PRV002,93000,NC,2024-09,Diagnostic,above_120_percent,23,1.3914695945945947,9.270000000000003,213.21000000000006
Overpayment,PRV007,71046,FL,2024-09,Imaging,above_120_percent,24,1.2532152043440983,8.86,212.64
Overpayment,PRV053,80053,NY,2024-04,Lab,above_120_percent,57,1.2489986648865155,3.7300000000000004,212.61
Overpayment,PRV018,71046,VA,2025-08,Imaging,above_120_percent,21,1.3076454462381968,10.100000000000001,212.10000000000002
Overpayment,PRV044,93000,MD,2024-12,Diagnostic,above_120_percent,15,1.563621858795373,14.130000000000003,211.95000000000005
Overpayment,PRV012,71046,VA,2025-11,Imaging,above_120_percent,26,1.2329236924835667,8.149999999999999,211.89999999999998
Overpayment,PRV008,80053,PA,2024-06,Lab,above_120_percent,48,1.3197969543147208,4.41,211.68
Overpayment,PRV035,80053,FL,2025-11,Lab,above_120_percent,48,1.318872017353579,4.409999999999998,211.67999999999992
Overpayment,PRV046,80053,NC,2024-04,Lab,above_120_percent,54,1.261682242990654,3.919999999999998,211.6799999999999
Overpayment,PRV006,80053,VA,2024-02,Lab,above_120_percent,41,1.3741841914430748,5.16,211.56
Overpayment,PRV018,80053,VA,2025-09,Lab,above_120_percent,45,1.340826686004351,4.699999999999999,211.49999999999997
Overpayment,PRV008,71046,PA,2024-01,Imaging,above_120_percent,14,1.4299544419134398,15.100000000000001,211.40000000000003
Overpayment,PRV053,80053,NY,2024-08,Lab,above_120_percent,49,1.3116413593637022,4.3100000000000005,211.19000000000003
Overpayment,PRV041,80053,NC,2025-06,Lab,above_120_percent,47,1.3255982596084122,4.490000000000002,211.0300000000001
Overpayment,PRV051,93000,VA,2025-12,Diagnostic,above_120_percent,25,1.3564189189189189,8.439999999999998,210.99999999999994
Overpayment,PRV053,71046,NY,2024-12,Imaging,above_120_percent,23,1.279317697228145,9.170000000000002,210.91000000000003
Overpayment,PRV053,71046,NY,2025-05,Imaging,above_120_percent,16,1.3763932552157758,13.169999999999995,210.7199999999999
Overpayment,PRV018,80053,VA,2024-05,Lab,above_120_percent,45,1.3044892648015616,4.6800000000000015,210.60000000000008
Overpayment,PRV044,71046,MD,2025-01,Imaging,above_120_percent,16,1.4008528784648189,13.160000000000004,210.56000000000006
Overpayment,PRV017,80053,VA,2024-07,Lab,above_120_percent,39,1.3897324656543744,5.389999999999999,210.20999999999995
Overpayment,PRV005,80053,PA,2024-09,Lab,above_120_percent,60,1.2643504531722054,3.4999999999999982,209.9999999999999
Overpayment,PRV016,93000,PA,2025-07,Diagnostic,above_120_percent,18,1.4919763513513513,11.649999999999999,209.7
Overpayment,PRV046,80053,NC,2025-04,Lab,above_120_percent,51,1.2674040338321406,4.110000000000001,209.61000000000007
Overpayment,PRV022,80053,PA,2025-01,Lab,above_120_percent,62,1.2443962400578452,3.380000000000001,209.56000000000006
Overpayment,PRV036,80053,VA,2024-11,Lab,above_120_percent,54,1.2813633067440175,3.8800000000000026,209.52000000000015
Overpayment,PRV006,80053,VA,2025-01,Lab,above_120_percent,44,1.3451776649746194,4.760000000000002,209.44000000000005
Overpayment,PRV020,71046,NC,2024-12,Imaging,above_120_percent,21,1.3036856533658239,9.969999999999999,209.36999999999998
Overpayment,PRV002,80053,NC,2025-06,Lab,above_120_percent,45,1.3362255965292842,4.65,209.25000000000003
Overpayment,PRV059,71046,VA,2024-12,Imaging,above_120_percent,23,1.2585421412300686,9.080000000000005,208.84000000000012
Overpayment,PRV004,80053,FL,2024-09,Lab,above_120_percent,53,1.2826398852223817,3.9399999999999995,208.81999999999996
Overpayment,PRV036,71046,VA,2025-10,Imaging,above_120_percent,23,1.2742130750605327,9.060000000000002,208.38000000000005
Overpayment,PRV018,71046,VA,2025-09,Imaging,above_120_percent,22,1.2884556807797747,9.469999999999999,208.33999999999997
Overpayment,PRV008,80053,PA,2025-12,Lab,above_120_percent,39,1.347430058555628,5.340000000000002,208.26000000000008
Overpayment,PRV018,71046,VA,2024-08,Imaging,above_120_percent,15,1.3909732016925247,13.86,207.89999999999998
Overpayment,PRV007,71046,FL,2024-06,Imaging,above_120_percent,20,1.295422234859255,10.39,207.8
Overpayment,PRV008,80053,PA,2024-01,Lab,above_120_percent,47,1.2950600801068088,4.419999999999998,207.73999999999992
Overpayment,PRV018,71046,VA,2024-10,Imaging,above_120_percent,19,1.3112186788154898,10.93,207.67
Overpayment,PRV053,80053,NY,2025-02,Lab,above_120_percent,50,1.2770360480640854,4.149999999999999,207.49999999999994
Overpayment,PRV034,80053,PA,2025-12,Lab,above_120_percent,42,1.3297730307076103,4.940000000000001,207.48000000000005
Overpayment,PRV021,80053,FL,2025-07,Lab,above_120_percent,52,1.301359516616314,3.99,207.48000000000002
Overpayment,PRV031,93000,PA,2025-01,Diagnostic,above_120_percent,23,1.3780385582564965,9.020000000000003,207.46000000000006
Overpayment,PRV031,71046,PA,2024-07,Imaging,above_120_percent,23,1.2565489749430525,9.010000000000005,207.23000000000013
Overpayment,PRV048,71046,NY,2025-03,Imaging,above_120_percent,24,1.2457289293849658,8.630000000000003,207.12000000000006
Overpayment,PRV044,93000,MD,2024-06,Diagnostic,above_120_percent,22,1.4393090569561156,9.409999999999997,207.01999999999992
Overpayment,PRV051,71046,VA,2024-02,Imaging,above_120_percent,19,1.3100797266514808,10.89,206.91000000000003
Overpayment,PRV002,80053,NC,2024-11,Lab,above_120_percent,45,1.331887201735358,4.590000000000002,206.55000000000007
Overpayment,PRV028,80053,VA,2025-08,Lab,above_120_percent,50,1.2687052700065062,4.130000000000001,206.50000000000003
Overpayment,PRV059,71046,VA,2025-09,Imaging,above_120_percent,20,1.3123486682808716,10.32,206.4
Overpayment,PRV031,80053,PA,2025-12,Lab,above_120_percent,44,1.336441893830703,4.6899999999999995,206.35999999999999
Overpayment,PRV016,80053,PA,2024-10,Lab,above_120_percent,45,1.3321247280638144,4.580000000000002,206.10000000000008
Overpayment,PRV017,80053,VA,2025-03,Lab,above_120_percent,34,1.394274560832791,6.0600000000000005,206.04000000000002
Overpayment,PRV051,71046,VA,2025-04,Imaging,above_120_percent,20,1.3137374352726165,10.300000000000004,206.00000000000009
Overpayment,PRV004,80053,FL,2024-09,Lab,above_120_percent,48,1.3077474892395984,4.290000000000001,205.92000000000004
Overpayment,PRV005,71046,PA,2025-04,Imaging,above_120_percent,22,1.2661359112880295,9.36,205.92
Overpayment,PRV006,80053,VA,2024-07,Lab,above_120_percent,49,1.2732595966167861,4.200000000000001,205.80000000000004
Overpayment,PRV028,71046,VA,2025-12,Imaging,above_120_percent,18,1.3221438645980252,11.419999999999995,205.5599999999999
Overpayment,PRV051,80053,VA,2025-04,Lab,above_120_percent,45,1.327116212338594,4.5600000000000005,205.20000000000002
Overpayment,PRV023,93000,MD,2025-04,Diagnostic,above_120_percent,20,1.4789915966386553,10.259999999999998,205.19999999999996
Overpayment,PRV034,71046,PA,2025-01,Imaging,above_120_percent,24,1.241184767277856,8.549999999999997,205.19999999999993
Overpayment,PRV004,80053,FL,2024-02,Lab,above_120_percent,53,1.2922960725075527,3.869999999999999,205.10999999999996
Overpayment,PRV018,71046,VA,2025-12,Imaging,above_120_percent,14,1.4184052586453273,14.64,204.96
Overpayment,PRV032,80053,NC,2025-03,Lab,above_120_percent,54,1.2530040053404539,3.789999999999999,204.65999999999997
Overpayment,PRV021,80053,FL,2024-07,Lab,above_120_percent,57,1.2595806218365873,3.5900000000000016,204.63000000000008
Overpayment,PRV034,71046,PA,2025-06,Imaging,above_120_percent,23,1.2531321184510251,8.89,204.47000000000003
Overpayment,PRV002,71046,NC,2025-01,Imaging,above_120_percent,19,1.3256658595641646,10.759999999999998,204.43999999999997
Overpayment,PRV028,93000,VA,2025-10,Diagnostic,above_120_percent,19,1.4543918918918919,10.759999999999998,204.43999999999997
Overpayment,PRV020,71046,NC,2025-09,Imaging,above_120_percent,17,1.3661285409686263,12.020000000000003,204.34000000000006
Overpayment,PRV007,71046,FL,2025-07,Imaging,above_120_percent,21,1.294491525423729,9.730000000000004,204.3300000000001
Overpayment,PRV059,80053,VA,2024-04,Lab,above_120_percent,40,1.3397863818424567,5.09,203.6
Overpayment,PRV008,93000,PA,2025-02,Diagnostic,above_120_percent,26,1.3655462184873948,7.829999999999998,203.57999999999996
Overpayment,PRV053,71046,NY,2024-05,Imaging,above_120_percent,20,1.2906544727064875,10.169999999999995,203.3999999999999
Overpayment,PRV028,71046,VA,2025-10,Imaging,above_120_percent,19,1.303667898777367,10.68,202.92
Overpayment,PRV043,71046,NC,2024-08,Imaging,above_120_percent,17,1.3365303244005642,11.93,202.81
Overpayment,PRV017,80053,VA,2024-05,Lab,above_120_percent,39,1.3383214053350685,5.200000000000001,202.80000000000004
Overpayment,PRV060,80053,MD,2025-05,Lab,above_120_percent,47,1.3116413593637022,4.3100000000000005,202.57000000000002
Overpayment,PRV031,80053,PA,2025-01,Lab,above_120_percent,47,1.3116413593637022,4.3100000000000005,202.57000000000002
Overpayment,PRV033,80053,FL,2025-07,Lab,above_120_percent,41,1.3571945046999276,4.9399999999999995,202.54
Overpayment,PRV006,71046,VA,2024-12,Imaging,above_120_percent,17,1.3359661495063468,11.909999999999997,202.46999999999994
Overpayment,PRV046,80053,NC,2025-02,Lab,above_120_percent,39,1.3376707872478855,5.1899999999999995,202.40999999999997
Overpayment,PRV005,71046,PA,2025-06,Imaging,above_120_percent,23,1.2680475175144685,8.800000000000004,202.4000000000001
Overpayment,PRV043,71046,NC,2024-10,Imaging,above_120_percent,23,1.2505694760820047,8.800000000000004,202.4000000000001
Overpayment,PRV060,80053,MD,2024-04,Lab,above_120_percent,40,1.3292127521145087,5.0600000000000005,202.40000000000003
Overpayment,PRV006,93000,VA,2025-09,Diagnostic,above_120_percent,20,1.403669724770642,10.119999999999997,202.39999999999995
Overpayment,PRV051,93000,VA,2025-07,Diagnostic,above_120_percent,23,1.3688181056160937,8.799999999999997,202.39999999999992
Overpayment,PRV031,93000,PA,2025-06,Diagnostic,above_120_percent,26,1.3260687342833195,7.780000000000001,202.28000000000003
Overpayment,PRV031,93000,PA,2025-09,Diagnostic,above_120_percent,21,1.3841244515357,9.630000000000003,202.23000000000005
Overpayment,PRV004,80053,FL,2025-02,Lab,above_120_percent,56,1.2589670014347203,3.610000000000001,202.16000000000008
Overpayment,PRV043,80053,NC,2025-06,Lab,above_120_percent,40,1.3371161548731643,5.050000000000001,202.00000000000003
Overpayment,PRV051,93000,VA,2025-06,Diagnostic,above_120_percent,23,1.379757785467128,8.779999999999998,201.93999999999994
Overpayment,PRV033,71046,FL,2025-08,Imaging,above_120_percent,15,1.4073849878934626,13.46,201.9
Overpayment,PRV051,71046,VA,2025-04,Imaging,above_120_percent,17,1.3392397827950842,11.869999999999997,201.78999999999996
Overpayment,PRV007,71046,FL,2025-02,Imaging,above_120_percent,19,1.3035152900828808,10.619999999999997,201.77999999999994
Overpayment,PRV043,93000,NC,2025-06,Diagnostic,above_120_percent,14,1.6232698961937717,14.41,201.74
Overpayment,PRV032,93000,NC,2025-12,Diagnostic,above_120_percent,22,1.3653769445552453,9.159999999999997,201.51999999999992
Overpayment,PRV036,80053,VA,2025-08,Lab,above_120_percent,46,1.3308157099697886,4.380000000000001,201.48000000000005
Overpayment,PRV033,80053,FL,2024-09,Lab,above_120_percent,47,1.3070301291248205,4.279999999999999,201.15999999999997
Overpayment,PRV005,80053,PA,2025-05,Lab,above_120_percent,44,1.3050734312416556,4.57,201.08
Overpayment,PRV009,71046,MD,2025-10,Imaging,above_120_percent,18,1.31923406687625,11.169999999999995,201.0599999999999
Overpayment,PRV021,71046,FL,2025-11,Imaging,above_120_percent,23,1.248861047835991,8.740000000000002,201.02000000000004
Overpayment,PRV017,93000,VA,2025-05,Diagnostic,above_120_percent,16,1.5009972078181093,12.560000000000002,200.96000000000004
Overpayment,PRV033,80053,FL,2025-12,Lab,above_120_percent,39,1.343791722296395,5.149999999999999,200.84999999999994
Overpayment,PRV006,80053,VA,2025-05,Lab,above_120_percent,50,1.289949385394071,4.01,200.5
Overpayment,PRV050,93000,NC,2025-10,Diagnostic,above_120_percent,28,1.302364864864865,7.16,200.48000000000002
Overpayment,PRV043,93000,NC,2024-01,Diagnostic,above_120_percent,20,1.4333910034602075,10.02,200.39999999999998
Overpayment,PRV060,93000,MD,2025-04,Diagnostic,above_120_percent,28,1.3338001867413631,7.149999999999999,200.19999999999996
Overpayment,PRV054,80053,PA,2025-10,Lab,above_120_percent,39,1.3680057388809184,5.130000000000001,200.07000000000002
Overpayment,PRV004,71046,FL,2024-12,Imaging,above_120_percent,17,1.3582089552238807,11.760000000000005,199.92000000000007
Overpayment,PRV006,80053,VA,2024-06,Lab,above_120_percent,49,1.3081570996978853,4.08,199.92000000000002
Overpayment,PRV034,71046,PA,2025-09,Imaging,above_120_percent,24,1.2349788434414668,8.329999999999998,199.91999999999996
Overpayment,PRV021,71046,FL,2025-04,Imaging,above_120_percent,22,1.2765763021626562,9.079999999999998,199.75999999999996
Overpayment,PRV044,93000,MD,2024-08,Diagnostic,above_120_percent,21,1.4472693032015067,9.5,199.5
Overpayment,PRV054,71046,PA,2025-05,Imaging,above_120_percent,20,1.3017554479418887,9.969999999999999,199.39999999999998
Overpayment,PRV030,80053,NC,2025-02,Lab,above_120_percent,66,1.2166427546628409,3.0200000000000014,199.32000000000008
Overpayment,PRV031,80053,PA,2025-06,Lab,above_120_percent,41,1.3244325767690253,4.859999999999999,199.26
Overpayment,PRV044,80053,MD,2024-11,Lab,above_120_percent,46,1.3106169296987087,4.33,199.18
Overpayment,PRV004,93000,FL,2025-10,Diagnostic,above_120_percent,15,1.6195144724556487,13.269999999999996,199.04999999999995
Overpayment,PRV043,93000,NC,2024-07,Diagnostic,above_120_percent,14,1.6133217993079583,14.179999999999996,198.51999999999995
Overpayment,PRV028,80053,VA,2024-08,Lab,above_120_percent,38,1.3774403470715835,5.220000000000001,198.36
Overpayment,PRV021,93000,FL,2025-04,Diagnostic,above_120_percent,19,1.4408783783783783,10.439999999999998,198.35999999999996
Overpayment,PRV016,71046,PA,2025-07,Imaging,above_120_percent,13,1.4615617433414043,15.25,198.25
Overpayment,PRV046,93000,NC,2025-05,Diagnostic,above_120_percent,21,1.4407096171802052,9.439999999999998,198.23999999999995
Overpayment,PRV008,71046,PA,2024-08,Imaging,above_120_percent,22,1.254160789844852,9.009999999999998,198.21999999999997
Overpayment,PRV007,93000,FL,2024-01,Diagnostic,above_120_percent,23,1.3608549874266556,8.61,198.02999999999997
Overpayment,PRV017,71046,VA,2024-03,Imaging,above_120_percent,22,1.257216347527865,9.0,198.0
Overpayment,PRV004,71046,FL,2025-12,Imaging,above_120_percent,18,1.3129271070615034,10.990000000000002,197.82000000000005
Overpayment,PRV044,71046,MD,2024-10,Imaging,above_120_percent,20,1.2993341404358354,9.89,197.8
Overpayment,PRV057,80053,MD,2025-02,Lab,above_120_percent,57,1.2489239598278337,3.4700000000000006,197.79000000000005
Overpayment,PRV047,71046,NC,2024-07,Imaging,above_120_percent,26,1.2143864598025387,7.599999999999994,197.59999999999985
Overpayment,PRV041,71046,NC,2024-02,Imaging,above_120_percent,25,1.2391041162227603,7.899999999999999,197.49999999999997
Overpayment,PRV008,71046,PA,2025-01,Imaging,above_120_percent,18,1.312357630979499,10.970000000000006,197.4600000000001
Overpayment,PRV051,80053,VA,2024-10,Lab,above_120_percent,47,1.2732595966167861,4.200000000000001,197.40000000000006
Overpayment,PRV057,80053,MD,2025-10,Lab,above_120_percent,42,1.3371592539454806,4.700000000000001,197.40000000000003
Overpayment,PRV004,80053,FL,2025-10,Lab,above_120_percent,51,1.2922960725075527,3.869999999999999,197.36999999999995
Overpayment,PRV018,80053,VA,2024-09,Lab,above_120_percent,51,1.2776183644189383,3.869999999999999,197.36999999999995
Overpayment,PRV004,93000,FL,2025-02,Diagnostic,above_120_percent,26,1.354341736694678,7.59,197.34
Overpayment,PRV036,80053,VA,2025-08,Lab,above_120_percent,59,1.2229639519359146,3.34,197.06
Overpayment,PRV002,93000,NC,2025-04,Diagnostic,above_120_percent,18,1.4619932432432432,10.939999999999998,196.91999999999996
Overpayment,PRV034,71046,PA,2025-11,Imaging,above_120_percent,23,1.2590799031476998,8.560000000000002,196.88000000000005
Overpayment,PRV044,93000,MD,2025-08,Diagnostic,above_120_percent,26,1.3559322033898307,7.560000000000002,196.56000000000006
Overpayment,PRV043,80053,NC,2024-08,Lab,above_120_percent,45,1.3152566883586407,4.360000000000001,196.20000000000005
Overpayment,PRV021,71046,FL,2025-07,Imaging,above_120_percent,18,1.307475317348378,10.899999999999999,196.2
Overpayment,PRV034,80053,PA,2025-06,Lab,above_120_percent,49,1.267022696929239,4.0,196.0
Overpayment,PRV032,80053,NC,2025-03,Lab,above_120_percent,45,1.3139956490210298,4.330000000000002,194.85000000000008
Overpayment,PRV004,93000,FL,2025-04,Diagnostic,above_120_percent,27,1.3118512110726643,7.209999999999997,194.66999999999993
Overpayment,PRV021,93000,FL,2025-06,Diagnostic,above_120_percent,32,1.2548197820620286,6.080000000000002,194.56000000000006
Overpayment,PRV032,93000,NC,2025-06,Diagnostic,above_120_percent,20,1.410472972972973,9.719999999999999,194.39999999999998
Overpayment,PRV002,93000,NC,2024-10,Diagnostic,above_120_percent,23,1.365484429065744,8.45,194.35
Overpayment,PRV016,71046,PA,2025-07,Imaging,above_120_percent,23,1.2414975707344955,8.449999999999996,194.3499999999999
Overpayment,PRV007,80053,FL,2024-05,Lab,above_120_percent,41,1.316421895861148,4.739999999999998,194.33999999999995
Overpayment,PRV043,80053,NC,2025-06,Lab,above_120_percent,51,1.247885491216656,3.8100000000000005,194.31000000000003
Overpayment,PRV007,80053,FL,2025-03,Lab,above_120_percent,51,1.2543391188251,3.8099999999999987,194.30999999999995
Overpayment,PRV025,71046,NY,2025-11,Imaging,above_120_percent,25,1.2209269263576912,7.769999999999996,194.2499999999999
Overpayment,PRV020,93000,NC,2024-07,Diagnostic,above_120_percent,26,1.3516949152542375,7.470000000000002,194.22000000000006
Overpayment,PRV008,71046,PA,2024-05,Imaging,above_120_percent,21,1.2630979498861048,9.240000000000002,194.04000000000005
Overpayment,PRV021,93000,FL,2025-09,Diagnostic,above_120_percent,21,1.3685680095731951,9.240000000000002,194.04000000000005
